Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
55	2	-12887.5:51,+54.9600:180	9670.7852787
56	1	-46.9900:60	9670.7937974
57	1	-3231.64:57	9652.9536007
58	1	-1.02000:25	7597.8250219
59	2	-3627.01:22,-13.0200:85	4942.0097057
60	1	+61.6300:1	9826.9481535
61	1	+32.1200:1	9827.9799250
62	2	-8698.42:17,+0.34000:117	5360.9839180
63	1	-73.0600:1	4757.4160608
64	1	-14.8900:1	9827.9003809
65	2	+5.96000:1,-57.2700:25	3276.6544465
66	1	+71.1100:60	9828.0661481
67	1	-14066.6:2	9827.0195711
68	1	+6.04000:1	9827.0452041
69	0		6010.1194140
70	1	-756.380:25	9827.9144171
71	1	+2.49000:1	4914.9926650
72	2	-32820.2:9,+41.9700:307	3223.3077144
73	1	-1.62000:1	9671.8893557
74	1	-1.63000:1	9671.8793557
75	2	+42.1500:1,-14.9400:67	9671.9107131
76	1	-676.290:21	9671.7607447
77	2	-4.69000:1,+32.0300:89	9671.9081686
78	1	-29.9600:1	9672.8744158
79	2	+2285.08:31,+25.1300:44	9653.7941159
80	1	-1.99000:36	8588.3564607
81	1	-16.0000:36	4068.0467695
82	1	Iso_N15:34	8136.0721003
83	0		8590.3464607
84	1	+4.29000:49	8136.0864067
85	2	-19169.2:22,-21.4400:192	3218.3034373
86	2	-19265.8:50,-0.58000:249	9667.8523694
87	2	-68.1900:1,+42.3300:68	9652.9463187
88	1	-71.7900:24	3223.9694895
89	2	+42.1200:1,+57.1500:63	9670.8997299
90	2	+42.1000:1,+7.17000:67	9671.9054374
91	2	-3.39000:1,+29.2300:17	2757.2765868
92	1	+1230.51:2	9652.7793714
93	1	+11.1100:75	9826.0161474
94	1	+4.41000:1	5863.4231587
95	1	+36.0200:1	9827.0183258
96	2	+42.1200:1,+3.14000:192	23534.7201120
97	2	+41.9100:1,-13792.7:123	23536.0126790
98	1	-12628.5:111	23534.0889604
99	1	-47.8900:1	23532.6532665
100	2	-4571.01:108,+18.7000:194	23532.8043367
101	1	-14781.1:97	23533.3019667
102	3	+41.9800:1,-10447.3:115,+61.7100:274	23533.7289658
103	1	+9.69000:115	23533.7586721
104	1	-6172.79:49	23558.0036794
105	1	+20.2500:1	23536.9299213
106	1	Acetyl:1	23550.0336205
107	2	-43732.9:41,-16.5400:471	9884.9161343
108	1	Acetyl:1	23533.7078978
109	1	+50.1700:163	23534.7503930
110	0		23552.8338100
111	2	+42.3000:1,+29.0100:98	20714.1933849
112	1	-6.69000:104	11768.8769951
113	0		23445.5505299
114	1	-46.8800:1	23472.3906069
115	1	+32.9600:159	23605.7535297
116	1	+52.7500:101	23603.6854331
117	0		23647.0799989
118	1	+31.1300:1	9826.9899250
119	1	+31.1400:1	9826.9999250
120	1	Acetyl:1	11791.8449199
121	1	+62.1000:75	9828.1014259
122	1	-9137.39:87	23618.0043860
123	1	-15.8400:65	9829.0201722
124	1	+41.9300:107	23551.9156819
125	2	+58.1300:1,+5273.50:17	9825.9745949
126	1	-5.98000:119	23550.7176396
127	1	-48.0200:102	13917.7419731
128	2	-8754.99:40,+6.55000:216	23521.8029146
129	1	Acetyl:1	23552.8683612
130	1	-12.7500:59	7878.1974599
131	0		23554.0010885
132	1	+12.9600:140	23552.8007706
133	1	+47.0800:150	23551.7910941
134	1	-433.160:122	23568.0232468
135	1	+7.31000:1	9810.0250082
136	1	+4.60000:1	23536.4541145
137	1	Acetyl:1	9809.8027081
138	1	Acetyl:1	23568.7980522
139	1	Acetyl:1	23569.2677447
140	1	6C13:1	23549.5757994
141	1	+7.33000:1	23587.8684800
142	1	-31.3000:155	23494.7479368
143	2	+42.1200:1,-5488.58:92	23568.7009241
144	1	-37.6900:181	23599.9326420
145	1	+31.7100:38	8488.9244062
146	1	+11.6000:53	7873.2231598
147	1	+46.1100:126	23537.7288812
148	2	+42.1700:1,+21.7000:153	23567.7822447
149	2	+42.0900:1,-42.6600:77	8045.4497214
150	1	Acetyl:1	16557.2049021
151	2	+42.1500:1,+22.7300:139	23568.7922447
152	1	+8.87000:163	23877.0157452
153	2	+42.1100:1,-32297.9:92	23567.8655965
154	1	+10.1600:1	23877.0142487
155	1	+17.4000:1	9827.9682606
156	1	-4835.10:151	23875.1624273
157	1	+6.93000:122	23875.0757452
158	2	+41.9700:1,+42.2100:172	23819.8490196
159	2	+42.0800:1,-64.3400:164	20100.7577719
160	1	+2.41000:109	15305.9078341
161	1	-23.2100:43	7829.5574543
162	1	+27.1400:1	23583.8040550
163	1	Acetyl:1	23873.6370971
164	1	-30.4500:89	7915.9456305
165	1	-22234.2:105	25198.1602912
166	1	+17.8500:105	23567.9357233
167	2	+37.9500:1,-4425.21:66	12554.1387705
168	1	-14736.1:66	23521.9958311
169	1	Acetyl:1	23715.8370277
170	1	-34.7600:1	23714.9984109
171	1	-987.460:18	17509.5003261
172	1	-1.97000:112	23554.7276396
173	1	+0.87000:195	23475.6941603
174	0		23552.6952450
175	1	+32.0800:127	23549.7605977
176	1	Acetyl:1	23606.6010093
177	1	Acetyl:1	23665.0536143
178	1	-37.1100:122	23552.8039723
179	1	+19.7800:116	23664.8300643
180	1	+36.9500:225	23606.6830679
181	1	-10.9300:1	23653.1034129
182	1	-63.0700:204	23665.7610119
183	1	-1.66000:1	23551.8247531
184	0		23649.0926973
185	0		23552.9585411
186	1	-30868.8:68	11855.0055481
187	0		25023.3139846
188	2	+41.8700:1,+44.3000:161	23521.9010390
189	1	-14930.4:155	23551.5972283
190	1	Acetyl:1	23551.7777998
191	1	+29.7400:1	23551.9317416
192	1	-14.4500:202	23552.5571427
193	1	+27.2100:147	23538.8786172
194	1	Acetyl:1	23605.0213179
195	1	+2.96000:154	23459.8660909
196	1	-20.3200:160	24936.1591364
197	1	-3.83000:172	23552.8676396
198	1	+11.9300:1	23552.0042265
199	2	+41.8000:1,Deamide:132	23476.9166479
200	1	-56.2300:50	10911.1594018
201	1	+15.8100:194	23607.8015847
202	1	-53.7000:169	23436.5958314
203	1	+35.9400:140	23552.8646961
204	2	+42.0700:1,+32.9200:205	23605.8309182
205	1	+38.4800:1	23551.6642026
206	2	+42.2700:1,+32.8600:220	23606.7851570
207	1	Acetyl:1	23606.9214534
208	1	-16505.6:12	11735.4107679
209	1	-9.56000:121	14573.5120720
210	1	-18.8500:1	7418.7607201
211	1	-1661.84:169	23441.9530211
212	2	TriMeth:1,+53.8500:119	13956.4502209
213	0		23606.1183593
214	0		25023.6215379
215	1	-11214.3:162	23475.0270149
216	2	+41.7000:1,+3010.77:74	23604.5693532
217	1	-31.3400:1	23477.7841059
218	1	-16652.5:75	23714.6619074
219	1	-9037.92:107	23450.2621975
220	1	-4.80000:126	23551.8976396
221	1	+4773.78:143	23550.1234159
222	1	-11.8900:164	20546.6429885
223	2	Acetyl:1,+33.6500:133	23713.7942472
224	1	-40862.7:103	23478.0208616
225	0		23510.6746403
226	1	-2.84000:1	23552.7465611
227	0		23508.6826822
228	1	+57.0400:167	23666.7930903
229	1	+17.0000:138	23604.7170314
230	0		23654.0395304
231	1	-25.4700:1	23653.8490059
232	1	Acetyl:1	23473.6737592
233	1	-39.9700:208	23604.8228316
234	1	Acetyl:1	23476.4104523
235	1	+62.0900:1	8894.4004676
236	1	Acetyl:1	25023.6249856
237	1	+7.98000:1	23652.0235848
238	1	+19.3900:134	23551.9596527
239	1	+11.5200:225	23519.0988764
240	1	+31.0300:113	23551.9191422
241	1	+19.1600:1	24967.0272952
242	1	-24.6500:108	23552.0680931
243	1	-2.09000:1	23551.8637892
244	1	+5.86000:158	23555.9157620
245	1	-8.17000:178	23604.5780327
246	2	+42.2600:1,-2088.85:15	23553.0147198
247	1	+9.41000:208	23478.8848577
248	1	+4840.11:32	23714.3302875
249	1	-22617.0:95	23663.0170266
250	1	+2.07000:186	25023.8499751
251	2	-24181.7:14,-19.5100:268	4695.9866922
252	1	-3633.49:105	23552.0062625
253	1	+26.0300:1	23552.6922235
254	1	HMOSERLC:117	23550.7835337
255	1	-23.2200:1	25178.4680466
256	1	+20.2500:172	23558.9532260
257	1	-50.1000:127	23604.7691041
258	1	-19766.4:94	23604.9855168
259	2	+42.0800:1,-63.1200:115	23603.7881976
260	1	-15396.7:2	23666.9973011
261	0		23552.5449201
262	1	-45.0100:72	9161.5320899
263	1	+18.2000:192	24915.5068239
264	1	-28.7700:40	6836.7674054
265	1	+42.9100:113	23666.8736707
266	1	-20902.8:4	6999.0713443
267	1	-6004.91:128	23649.0193308
268	2	+42.1100:1,-54.6500:122	23478.8669537
269	2	-839.580:14,+4.91000:198	24937.1851041
270	1	-2616.34:24	11752.0073570
271	1	-25719.9:70	23606.7650488
272	1	Acetyl:1	23604.9918160
273	1	-26.0700:129	23606.7810410
274	2	-3768.88:24,-18.9300:115	9160.6680249
275	1	+7.11000:89	11843.8945141
276	1	-4.85000:130	23551.8476396
277	1	-23.6700:153	23553.0480931
278	0		9218.5287222
279	0		23604.6115619
280	2	-675.340:93,+36.9500:164	23552.9025154
281	1	Acetyl:1	23553.1059748
282	1	Acetyl:1	23496.5468945
283	1	-40.8600:70	11752.4473117
284	2	+42.1400:1,-63.6400:133	19795.3329198
285	1	-11.8100:147	23551.8719610
286	1	-59.3600:127	23604.6734129
287	2	+42.1000:1,+23.0700:209	23479.9010063
288	1	+19.8500:140	23603.5985084
289	0		23605.4721903
290	1	+7.11000:1	23656.8325794
291	1	DCAT_D3:1	23663.0198168
292	1	+66.4800:1	23522.5794455
293	2	-709.070:100,+12.8600:155	23604.7138712
294	1	-43.7200:104	23551.8291170
295	2	-13332.7:52,+53.2300:204	9306.6815648
296	1	-14.1600:115	23666.7887468
297	1	-10094.0:30	9982.0182651
298	1	-24.9100:1	23552.0006936
299	1	+13.3000:1	2778.6614330
300	1	+154.110:1	23551.7181042
301	1	BS3Olnk:1	23553.6881042
302	1	+14.4700:1	23486.3097521
303	2	-7238.32:19,-2681.16:118	11777.3493919
304	2	Acetyl:1,-2629.23:95	23545.8223176
305	1	-3.91000:119	23552.7876396
306	1	+155.170:1	23552.7781042
307	1	+158.210:1	23555.8181042
308	2	+9559.92:1,-8658.36:33	24458.2576396
309	1	+156.220:1	23553.8281042
310	1	-13591.7:95	23553.5594809
311	0		23550.1889235
312	1	+154.210:1	23551.8181042
313	1	-1.89000:1	23554.8076396
314	1	Acetyl:1	23570.6347036
315	1	+155.200:1	23552.8081042
316	1	+50.9500:1	23607.6476396
317	1	-2.81000:1	23553.8876396
318	1	-1.82000:1	23554.8776396
319	0		24578.4539723
320	1	+212.060:1	23609.6681042
321	1	-14.8100:1	23586.0206314
322	1	+43.4200:136	22539.3884488
323	2	+42.1500:1,-9.76000:160	23550.8643668
324	1	-2.88000:119	23553.8176396
325	1	-2.88000:117	23553.8176396
326	1	-3.91000:117	23552.7876396
327	0		23553.7485804
328	1	-2.85000:117	23553.8476396
329	1	+157.210:1	23554.8181042
330	0		23556.6976396
331	1	-3.64000:84	12365.5077191
332	1	+2675.37:121	23520.0691774
333	1	-2.15000:1	23585.5955138
334	2	+42.1700:1,+69.6700:132	26992.0941901
335	1	+698.490:7	11730.9156713
336	1	-7.83000:119	23548.8676396
337	1	+33.8300:1	23555.8683851
338	1	-12841.6:18	23520.0863650
339	1	+29.6800:1	9743.7190608
340	2	+42.0700:1,+20.0200:59	7539.8941510
341	1	+156.150:1	23553.7581042
342	1	-43565.2:11	4579.8472022
343	0		24425.1527693
344	1	Acetyl:1	13167.6539006
345	1	+48.6300:1	7598.3562100
346	1	-8279.48:93	17120.2000448
347	1	4xDeut:193	26360.1921567
348	1	+50.0000:100	11710.6796862
349	1	Acetyl:1	22485.2011659
350	1	-11.6000:1	15647.0036860
351	0		23552.6952450
352	1	-15051.3:95	23551.5779356
353	1	+37.8000:166	25387.7732553
354	1	-19.2400:1	13233.1486847
355	1	-9666.11:127	19965.0254686
356	2	-23229.1:140,-10.6300:379	18936.2053050
357	1	+39.0900:1	23553.7071071
358	1	+11.7300:1	26364.5822615
359	1	+32.4200:36	5085.9508644
360	2	-9761.76:55,LeuToMet:240	17884.4572533
361	0		23550.4011275
362	1	+138.260:1	23535.8681042
363	1	-4.94000:1	23551.7576396
364	1	-19.1300:160	23393.8029225
365	1	-2.91000:1	23553.7876396
366	1	CTrmAmid:40	9162.6245148
367	1	-2.99000:82	23553.7076396
368	1	-2.98000:103	23553.7176396
369	2	-8583.15:103,+55.9200:270	23552.9627499
370	0		9163.6045148
371	1	-0.95000:19	9162.6545148
372	1	-1.96000:149	23554.7376396
373	1	Acetyl:1	23555.6976768
374	1	+11.1000:1	23567.7976396
375	0		23554.8575780
376	1	+215.320:1	23612.9281042
377	1	-3.86000:1	23552.8376396
378	1	-1.85000:1	23554.8476396
379	1	+16.0800:1	23572.7776396
380	1	+384.420:105	23553.9171079
381	1	-31.8700:1	23554.1719430
382	1	+156.250:1	23553.8581042
383	1	-1.83000:1	23554.8676396
384	1	+131.180:1	23528.7881042
385	1	-50.0300:163	23553.8632370
386	1	+55.0100:1	23611.7076396
387	1	-1.86000:1	23554.8376396
388	1	+28.1500:1	23584.8476396
389	1	Acetyl:1	23555.4534962
390	1	+156.230:1	23553.8381042
391	0		28338.3427059
392	1	-1.97000:96	23554.7276396
393	2	+41.9900:1,-57.0100:170	23669.9031760
394	1	-30.7500:1	23553.8218271
395	1	-19.0200:1	23644.5502428
396	1	+157.260:1	23554.8681042
397	1	+5449.86:1	28847.4681042
398	0		23609.5278095
399	1	-29605.2:14	23491.0050471
400	1	-33.9100:160	23553.7501190
401	1	+17.7500:1	21212.2348432
402	1	+478.340:1	23875.9481042
403	1	+479.360:1	23876.9681042
404	1	+478.330:1	23875.9381042
405	1	+1405.31:1	24962.0076396
406	1	-2610.15:13	7958.9522538
407	2	+35.5500:1,+27.0300:169	22456.7778490
408	1	+209.090:1	23606.6981042
409	1	-1.87000:1	23554.8276396
410	1	-19.9500:167	23522.8718095
411	1	+155.260:1	23552.8681042
412	1	+6.49000:143	23509.1062564
413	1	+208.120:1	23605.7281042
414	1	Acetyl:1	23554.1032969
415	2	-55.4300:1,+27.0400:86	11754.4634996
416	1	-13.9700:1	23553.9454462
417	2	+41.9600:1,-13987.2:108	36321.8298812
418	0		22529.4815993
419	1	+156.280:1	23553.8881042
420	1	+260.150:1	23657.7581042
421	1	-19457.6:39	23526.0063461
422	0		25537.7824966
423	1	+154.070:79	24487.0200839
424	1	+155.310:1	23552.9181042
425	1	+1226.56:1	24624.1681042
426	1	+155.340:1	23552.9481042
427	0		23554.7198207
428	2	+42.3600:1,-4337.16:104	25710.9933289
429	1	-2.80000:1	23553.8976396
430	2	+42.0600:1,+3442.38:118	24535.9174420
431	1	-37.7800:149	23496.8832830
432	1	+4.14000:1	17655.0114670
433	1	+156.330:1	23553.9381042
434	1	+157.350:1	23554.9581042
435	1	-19.1000:131	23393.8329225
436	1	+156.300:1	23553.9081042
437	1	+407.540:87	13833.0105807
438	1	Acetyl:1	23478.3906688
439	1	-2.77000:1	23553.9276396
440	1	Acetyl:1	23395.3786709
441	0		24624.5600845
442	0		23554.3665644
443	1	-2.84000:1	23553.8576396
444	1	Acetyl:1	23394.6143159
445	1	Acetyl:1	11697.7163669
446	1	-2.82000:1	23553.8776396
447	1	+158.250:1	23555.8581042
448	1	-14.6400:185	23553.8210426
449	1	+4397.32:11	23392.8030670
450	1	+7128.31:1	30685.0076396
451	2	+41.7500:1,-71.5200:175	24624.2475528
452	1	+2008.34:105	23606.1009832
453	1	+50.0900:1	23606.7876396
454	1	Acetyl:1	23391.8545727
455	1	Acetyl:1	23390.0067996
456	1	-2.73000:1	23553.9676396
457	1	+156.260:1	23553.8681042
458	1	+43.8200:1	9216.2388995
459	1	+264.110:61	23661.7181042
460	1	+6.37000:1	5829.1650639
461	1	+26.0900:1	23483.0093813
462	0		23393.6533255
463	1	+12.6500:1	11725.5934449
464	0		23505.8261360
465	1	-46.2300:36	5849.7004878
466	0		23505.5231899
467	1	-3.81000:1	23552.8876396
468	2	-10006.1:11,-29.9600:133	6712.3338381
469	1	+0.31000:84	7809.9378023
470	1	-2.83000:1	23553.8676396
471	1	+112.190:1	23509.7981042
472	2	+42.1300:1,+114.070:101	23553.8081042
473	1	+39.8800:156	23553.9219430
474	2	+42.1000:1,-22.0100:197	23513.8777182
475	1	+155.320:1	23552.9281042
476	1	+33.4400:1	22072.5883671
477	2	+41.9800:1,-30673.8:110	23347.6910371
478	1	+121.300:1	23518.9081042
479	1	-2.85000:1	23553.8476396
480	1	-4593.06:64	11739.9993998
481	1	+317.070:1	23714.6781042
482	1	+217.190:1	23614.7981042
483	1	+32.4400:155	23554.0274037
484	1	-6105.02:3	10873.2725762
485	1	+1180.99:1	24578.5981042
486	1	+62.0300:1	23618.7276396
487	1	-38.6400:1	23394.0320039
488	0		23519.6385898
489	0		23520.3696310
490	1	-2.79000:1	23553.9076396
491	1	+26.7400:1	15289.0165700
492	1	-40.0900:179	23509.9269806
493	1	Acetyl:1	23535.0835010
494	1	+4.56000:171	23393.6398372
495	1	-27.9300:149	24625.1538424
496	1	-16.8500:1	24436.1992365
497	1	+6849.08:42	17418.1822538
498	1	+157.320:1	23554.9281042
499	1	-12.0300:191	23605.8563577
500	2	+42.1500:1,+115.070:38	23554.8281042
501	0		23394.4566313
502	1	+209.150:1	23606.7581042
503	1	-49.1900:1	22442.0102391
504	0		23553.5175146
505	2	+41.8600:1,+21.7000:108	12330.8477409
506	1	+208.190:1	23605.7981042
507	1	-7.93000:1	22489.2770297
508	1	+170.130:1	23567.7381042
509	1	-2699.87:9	7869.2322538
510	2	+42.1100:1,+23.9300:46	7836.9392087
511	1	-13.3800:119	17638.5654333
512	1	+156.290:1	23553.8981042
513	1	-17196.6:94	23534.9337685
514	1	-62.7000:1	23478.7336867
515	0		23553.5750260
516	1	+211.270:1	23608.8781042
517	1	Acetyl:1	18998.3999304
518	2	+15.1700:1,+27.0300:64	11198.6671408
519	1	+156.310:1	23553.9181042
520	1	+35.4300:182	22550.7353445
521	2	+42.1300:1,+114.110:38	23553.8481042
522	1	-3.79000:117	23393.8181042
523	1	Unknown1:1	23605.6976396
524	2	+42.1300:1,+114.120:111	23553.8581042
525	1	+156.320:1	23553.9281042
526	2	+3225.63:1,-3067.28:77	23555.9581042
527	1	+28.0600:1	23554.2513830
528	1	Acetyl:1	23627.5168583
529	2	+4653.23:1,-4423.00:79	23627.8381042
530	1	-2.86000:1	23553.8376396
531	1	+29.5700:1	23522.1512866
532	1	-2.94000:113	23553.7576396
533	1	+196.190:1	23593.7981042
534	2	+41.9300:1,+3519.30:50	22513.5109664
535	1	+8.81000:1	23650.0527735
536	1	-9656.74:94	23553.6908943
537	1	-2385.24:86	20140.9531254
538	1	Acetyl:1	19426.4391074
539	1	+155.270:1	23552.8781042
540	1	-18.7700:1	23550.9379148
541	1	-58.8400:161	23503.9592837
542	0		26590.1818773
543	1	+157.240:1	23554.8481042
544	1	+157.280:1	23554.8881042
545	1	-2445.43:113	23553.8674879
546	1	+157.230:1	23554.8381042
547	0		23391.5311069
548	1	-19.6800:168	23553.9291007
549	0		23521.6357578
550	2	+17.3700:1,+34.5600:29	4704.1579705
551	1	-0.97000:164	23396.6381042
552	1	-60.1000:143	23553.8562258
553	1	Acetyl:1	23394.4759015
554	1	+208.210:1	23605.8181042
555	2	+1308.86:1,+663.660:118	25370.1281042
556	1	-2.97000:206	23394.6381042
557	1	-31.8000:1	23395.8096868
558	1	-2.84000:1	23394.7681042
559	1	-1.99000:163	23395.6181042
560	1	Sulf-10:1	24295.1510545
561	1	-1.95000:144	23395.6581042
562	1	+54.6100:159	23376.8791981
563	1	+48.0300:142	23377.9105546
564	1	-1.93000:197	23395.6781042
565	1	-41.3900:171	24785.9596043
566	1	+9.35000:148	23394.7996235
567	1	+6338.50:68	24525.6082052
568	1	-48.5400:1	23395.9976970
569	2	+42.1300:1,+16.7900:230	30360.2255519
570	0		23448.7905850
571	1	-10772.2:50	17513.2895779
572	1	+1454.55:1	24852.1581042
573	1	-12.9400:1	23394.9953646
574	1	+45.8300:1	23394.6337016
575	1	+22.9900:135	23446.4220630
576	1	+18.1700:1	23394.5211945
577	1	Acetyl:1	22325.7835597
578	1	-3.78000:159	23393.8281042
579	2	-5988.10:12,-5951.50:212	23319.0031734
580	1	-44.1000:1	28221.0062838
581	1	+42.8900:106	23552.8756819
582	1	+39.8800:181	23345.6918119
583	1	+22.9400:1	23514.0235959
584	2	+41.6900:1,+698.240:111	22412.7771493
585	1	+154.260:1	23551.8681042
586	2	+41.7300:1,-0.52000:192	23550.8954071
587	1	-29.0500:1	23393.6000136
588	1	+42.8800:106	23552.8656819
589	1	-9660.63:121	23553.0185750
590	1	+15.2400:1	23551.8627571
591	2	-18267.3:118,+41.1300:318	23394.7913620
592	1	-3.84000:1	23552.8576396
593	1	-1.75000:1	23554.9476396
594	1	+5303.30:116	25278.2411918
595	1	+14.1700:129	23570.8676396
596	2	+41.7500:1,-22.4500:152	23398.8607928
597	1	-35.4600:90	10478.8913252
598	1	+155.220:1	23552.8281042
599	1	-15.8100:154	23393.7798146
600	1	-1.91000:1	23554.7876396
601	1	Acetyl:1	11779.5970733
602	0		23395.9166347
603	1	-3.79000:164	23393.8181042
604	1	+158.220:1	23555.8281042
605	1	-3.84000:117	23552.8576396
606	1	Acetyl:1	28736.2861423
607	1	+155.230:1	23552.8381042
608	0		23397.6081042
609	1	-1.00000:120	23555.6976396
610	1	-1.97000:1	23395.6381042
611	1	+351.330:103	23551.8580725
612	2	+41.8900:1,-54.0200:142	23550.8813179
613	2	+3225.63:1,-14860.4:25	11762.8881042
614	2	+2927.58:1,+2009.25:118	28334.4381042
615	1	-2.89000:103	23553.8076396
616	1	-0.86000:1	23396.7481042
617	0		23394.7229287
618	1	-1.97000:120	23395.6381042
619	1	-3.87000:117	23552.8276396
620	1	+9.31000:92	9249.7258925
621	0		23393.4942688
622	1	-9226.94:124	19753.6717491
623	0		23395.3960780
624	1	-13.4400:151	26077.8301935
625	1	+34.6400:1	23393.9386221
626	1	-19.1500:107	23393.7829225
627	2	-1.95000:1,-1.90000:144	23393.7581042
628	0		23395.6405372
629	1	-16268.4:55	23555.6029635
630	1	-45.9000:1	23395.7707014
631	1	-0.77000:1	23555.9276396
632	0		23393.2313303
633	0		23509.0262243
634	2	+42.0600:1,-3.80000:144	23553.8887765
635	1	-32.6000:54	11724.3496943
636	1	+920.580:116	23402.8125169
637	1	+51.0700:105	23607.7676396
638	1	-1.79000:1	23554.9076396
639	1	+160.320:1	23557.9281042
640	1	+2395.16:1	25951.8576396
641	1	Iso_N15:45	23557.6976396
642	1	+27.7600:1	12788.0540039
643	1	Dehydro:45	23555.6876396
644	1	+22.0400:169	24428.2552819
645	1	+11752.3:1	35309.0276396
646	1	Acetyl:1	23556.5954460
647	1	-14498.3:49	9058.3976396
648	1	+158.260:1	23555.8681042
649	0		23555.7826661
650	0		23556.7166483
651	1	+20.9800:1	23462.6507014
652	1	+47.4400:214	24320.7604557
653	1	-41.4600:1	11716.3077249
654	1	+56.7300:1	22746.0796021
655	1	+1.12000:1	23557.8176396
656	1	+7.29000:1	31104.1489510
657	0		23556.0036422
658	1	-12.7200:1	23555.9375290
659	1	+22.9700:196	23555.8306197
660	1	+13.1000:1	31987.8039744
661	1	+51.1700:1	23607.8676396
662	1	+80.2100:1	23477.8181042
663	1	Acetyl:1	22651.2440712
664	1	-1.88000:59	23554.8176396
665	1	+5429.74:1	28986.4376396
666	2	+2645.71:1,-2487.46:84	23555.8581042
667	1	+39.5800:150	23633.1726565
668	1	-0.80000:1	23555.8976396
669	1	-0.84000:1	23555.8576396
670	1	-1.81000:120	23554.8876396
671	1	-44.8400:1	23396.8307014
672	1	-11.9300:1	23553.9918086
673	1	-36.9600:136	23351.6503317
674	1	-1.87000:1	23395.7381042
675	1	-42.5400:1	23394.9653963
676	1	-45.8700:1	23395.8007014
677	1	-2.85000:1	23394.7581042
678	2	+41.9800:1,+857.510:12	23394.9113008
679	1	-35.1400:156	22243.0030289
680	1	-2.82000:1	23394.7881042
681	1	+17.1300:1	23414.7381042
682	1	Acetyl:1	23394.7039136
683	0		23394.7193095
684	1	+48.0600:1	23445.6681042
685	2	+42.0900:1,+783.440:47	23394.7945411
686	1	-2.80000:1	23394.8081042
687	1	+1014.00:1	24411.6081042
688	1	+972.600:1	24370.2081042
689	1	-46.8700:1	23394.8007014
690	1	-3.79000:1	23393.8181042
691	1	+51.0200:1	23448.6281042
692	1	-44.8600:1	23396.8107014
693	1	-4.83000:1	23392.7781042
694	0		23351.5679597
695	0		23394.8574263
696	2	-16.9800:1,+27.0400:193	23348.7215206
697	1	-53.0100:1	23360.0009038
698	1	+4024.67:136	22340.0193780
699	1	Acetyl:1	23352.5666708
700	1	-23.1200:1	23395.6236370
701	2	+41.8400:1,-11.4000:141	22384.6448022
702	1	+1849.19:56	23446.9509832
703	1	+90.1200:1	23487.7281042
704	1	CTrmAmid:45	23555.7176396
705	1	+1089.28:9	11658.3822538
706	1	+99.0900:1	23496.6981042
707	1	+192.280:133	23392.8080725
708	1	+1810.04:1	25366.7376396
709	2	+42.0700:1,+9.31000:190	23395.8725167
710	1	-2.95000:1	23553.7476396
711	2	-47.0400:1,+29.1700:117	23320.7915206
712	1	+1885.04:131	23319.7706756
713	1	+47.0100:1	23444.6181042
714	1	-1.81000:1	23395.7981042
715	1	+11.2300:1	11086.6215381
716	1	+28.5200:1	7852.2791714
717	1	-2.81000:1	23394.7981042
718	1	+1355.31:206	32449.0410197
719	2	+42.1700:1,-1574.84:114	23391.8477030
