Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
88	4	TMT16Tag:1,Plus1Oxy:2,Acetyl:13,TMT16Tag:22	3064.60352
89	3	TMT16Tag:1,Acetyl:19,TMT16Tag:25	3516.87484
90	3	TMT16Tag:1,IodoAcet:6,TMT16Tag:21	2810.5649
91	2	TMT16Tag:1,IodoAcet:2	2692.2684
92	2	TMT16Tag:1,Acetyl:6	2953.58325
93	2	TMT16Tag:1,TMT16Tag:18	2468.4512
94	3	TMT16Tag:1,IodoAcet:5,Acetyl:27	3521.81476
95	4	TMT16Tag:1,IodoAcet:3,Acetyl:13,Deamide:16	2945.49166
96	3	TMT16Tag:1,Acetyl:16,TMT16Tag:20	2915.61535
97	2	TMT16Tag:1,IodoAcet:22	3981.01529
98	3	TMT16Tag:1,Acetyl:7,TMT16Tag:22	3196.77804
99	5	TMT16Tag:1,IodoAcet:12,Acetyl:17,IodoAcet:25,TMT16Tag:26	3659.00745
100	2	TMT16Tag:1,IodoAcet:15	2894.59712
101	2	TMT16Tag:1,Acetyl:21	2558.31965
102	3	TMT16Tag:1,Acetyl:4,TMT16Tag:17	2580.50363
103	3	TMT16Tag:1,Acetyl:13,TMT16Tag:18	2694.45132
104	3	TMT16Tag:1,Acetyl:2,IodoAcet:11	2312.18667
105	1	TMT16Tag:1	2251.31246
106	3	TMT16Tag:1,Acetyl:5,TMT16Tag:25	3674.68142
107	4	TMT16Tag:1,Acetyl:7,IodoAcet:9,TMT16Tag:23	3421.73598
108	3	TMT16Tag:1,IodoAcet:14,Acetyl:20	2960.4947
109	3	TMT16Tag:1,IodoAcet:7,Acetyl:13	2722.3767
110	2	TMT16Tag:1,IodoAcet:10	3299.64558
111	3	TMT16Tag:1,IodoAcet:11,Carbamyl:13	2932.44611
112	3	TMT16Tag:1,IodoAcet:3,Acetyl:15	2829.40794
113	4	TMT16Tag:1,Carbamyl:5,IodoAcet:8,TMT16Tag:32	4205.11559
114	3	TMT16Tag:1,Acetyl:6,TMT16Tag:16	2538.40906
115	3	TMT16Tag:1,Acetyl:20,TMT16Tag:22	3083.72232
116	5	TMT16Tag:1,Acetyl:10,IodoAcet:12,IodoAcet:21,TMT16Tag:23	3257.61924
117	2	TMT16Tag:1,Acetyl:5	3127.65853
118	2	TMT16Tag:1,Acetyl:21	2789.41552
119	2	TMT16Tag:1,Acetyl:16	2489.31258
120	3	TMT16Tag:1,IodoAcet:9,Acetyl:17	2229.10597
121	4	TMT16Tag:1,Plus1Oxy:9,IodoAcet:24,TMT16Tag:27	3414.73084
122	3	TMT16Tag:1,IodoAcet:18,TMT16Tag:20	2848.50778
123	2	TMT16Tag:1,IodoAcet:5	3016.61144
124	2	TMT16Tag:1,Plus1Oxy:7	2886.45186
125	2	TMT16Tag:1,IodoAcet:10	2658.29594
126	3	TMT16Tag:1,Acetyl:13,TMT16Tag:17	2615.43898
127	2	TMT16Tag:1,TMT16Tag:23	3192.79302
128	3	TMT16Tag:1,IodoAcet:12,Acetyl:20	2745.41784
129	3	TMT16Tag:1,Plus1Oxy:20,TMT16Tag:21	3138.78717
130	3	TMT16Tag:1,Acetyl:18,TMT16Tag:23	3212.65192
131	4	TMT16Tag:1,Acetyl:10,IodoAcet:15,TMT16Tag:20	2967.55612
132	3	TMT16Tag:1,IodoAcet:12,Acetyl:21	2990.519
133	4	TMT16Tag:1,TMT16Tag:11,Acetyl:20,TMT16Tag:21	3379.86956
134	1	TMT16Tag:1	3074.5349
135	3	TMT16Tag:1,IodoAcet:4,IodoAcet:7	2474.09548
136	3	TMT16Tag:1,Acetyl:11,TMT16Tag:27	3719.90006
137	3	TMT16Tag:1,IodoAcet:5,IodoAcet:8	2476.1071
138	2	TMT16Tag:1,Acetyl:8	3213.55915
139	1	TMT16Tag:1	2323.26484
140	3	TMT16Tag:1,Plus1Oxy:5,TMT16Tag:26	3509.7785
141	1	TMT16Tag:1	2355.30229
142	1	TMT16Tag:1	1971.15893
143	3	TMT16Tag:1,Acetyl:16,TMT16Tag:21	2930.51576
144	2	Acetyl:1,TMT16Tag:1	2994.6502
145	2	TMT16Tag:1,Acetyl:7	2367.22166
146	2	TMT16Tag:1,TMT16Tag:18	2615.37023
147	5	TMT16Tag:1,IodoAcet:10,Deamide:16,Acetyl:22,TMT16Tag:23	3428.76042
148	2	TMT16Tag:1,Acetyl:20	2552.25071
149	2	TMT16Tag:1,Acetyl:12	3473.77903
150	2	TMT16Tag:1,IodoAcet:7	2322.23726
151	3	TMT16Tag:1,Acetyl:4,TMT16Tag:26	3413.65072
152	5	TMT16Tag:1,IodoAcet:3,IodoAcet:4,Acetyl:12,TMT16Tag:24	3344.79681
153	1	TMT16Tag:1	3113.65093
154	3	TMT16Tag:1,TMT16Tag:1,TMT16Tag:27	4962.72342
155	4	IodoAcet:1,TMT16Tag:1,Plus1Oxy:4,Acetyl:12	3023.5056
156	2	TMT16Tag:1,Acetyl:18	2330.24148
157	2	TMT16Tag:1,Acetyl:9	3139.65853
158	4	TMT16Tag:1,TMT16Tag:1,Acetyl:19,TMT16Tag:22	3208.65158
159	3	TMT16Tag:1,IodoAcet:8,Acetyl:21	3132.50468
160	2	TMT16Tag:1,Acetyl:4	2905.41122
161	2	Acetyl:1,TMT16Tag:1	2651.26747
162	2	Acetyl:1,TMT16Tag:1	2657.42491
163	3	TMT16Tag:1,Acetyl:5,TMT16Tag:18	2696.4928
164	3	TMT16Tag:1,Acetyl:8,TMT16Tag:19	2497.40498
165	1	TMT16Tag:1	3111.56838
166	3	TMT16Tag:1,Acetyl:21,TMT16Tag:24	3234.64413
167	2	TMT16Tag:1,TMT16Tag:22	3145.62294
168	3	TMT16Tag:1,Acetyl:4,TMT16Tag:20	3040.60417
169	3	TMT16Tag:1,IodoAcet:9,TMT16Tag:24	3449.64689
170	2	TMT16Tag:1,TMT16Tag:21	2887.50994
171	2	TMT16Tag:1,TMT16Tag:18	2583.39816
172	2	Acetyl:1,TMT16Tag:1	2539.25143
173	3	TMT16Tag:1,Acetyl:17,TMT16Tag:23	3145.66386
174	1	TMT16Tag:1	2622.3878
175	2	TMT16Tag:1,TMT16Tag:22	2842.65648
176	2	TMT16Tag:1,Acetyl:4	2453.21466
177	3	Acetyl:1,TMT16Tag:1,Deamide:9	2649.3821
178	2	TMT16Tag:1,Acetyl:2	2276.33287
179	3	TMT16Tag:1,TMT16Tag:1,Acetyl:6	2555.46797
180	3	TMT16Tag:1,IodoAcet:8,IodoAcet:18	2958.4539
181	3	TMT16Tag:1,Plus1Oxy:2,TMT16Tag:21	2782.41658
182	3	TMT16Tag:1,IodoAcet:14,TMT16Tag:21	3097.69188
183	2	TMT16Tag:1,Acetyl:17	2288.28122
184	2	TMT16Tag:1,Acetyl:13	2512.23401
185	2	TMT16Tag:1,Acetyl:15	3011.57883
186	2	TMT16Tag:1,TMT16Tag:23	3123.74641
187	3	TMT16Tag:1,Plus1Oxy:12,Acetyl:21	2574.31457
188	2	TMT16Tag:1,Acetyl:30	3509.75254
189	3	TMT16Tag:1,IodoAcet:13,TMT16Tag:19	2724.49174
190	1	TMT16Tag:1	2786.52501
191	2	TMT16Tag:1,Acetyl:16	2844.36382
192	3	TMT16Tag:1,Acetyl:18,TMT16Tag:34	4037.98371
193	3	TMT16Tag:1,Plus1Oxy:3,Acetyl:8	2646.45991
194	4	TMT16Tag:1,Acetyl:24,Plus1Oxy:27,TMT16Tag:29	3563.8942
195	2	TMT16Tag:1,Acetyl:20	2334.17755
196	3	TMT16Tag:1,IodoAcet:5,IodoAcet:10	2969.45999
197	2	Acetyl:1,TMT16Tag:1	2918.33906
198	2	TMT16Tag:1,Acetyl:9	2573.3773
199	1	TMT16Tag:1	2317.25428
200	3	TMT16Tag:1,Acetyl:16,TMT16Tag:20	2862.50614
201	4	TMT16Tag:1,IodoAcet:9,Acetyl:16,TMT16Tag:17	2507.32983
202	3	TMT16Tag:1,IodoAcet:11,Acetyl:13	2974.45667
203	4	TMT16Tag:1,Acetyl:5,Plus1Oxy:6,Acetyl:8	3866.80486
204	3	TMT16Tag:1,Deamide:8,Acetyl:17	3171.5994
205	3	TMT16Tag:1,Acetyl:9,IodoAcet:17	3100.58226
206	2	TMT16Tag:1,TMT16Tag:20	2829.60372
207	1	TMT16Tag:1	2508.22046
208	2	Plus1Oxy:1,TMT16Tag:1	2866.44677
209	3	TMT16Tag:1,Acetyl:7,Plus1Oxy:15	2383.21658
210	2	TMT16Tag:1,Acetyl:13	2319.23355
211	2	TMT16Tag:1,TMT16Tag:25	3443.80498
212	3	IodoAcet:1,TMT16Tag:1,IodoAcet:6	2820.34694
213	4	TMT16Tag:1,IodoAcet:6,Acetyl:9,TMT16Tag:20	3040.63001
214	4	TMT16Tag:1,IodoAcet:9,Acetyl:16,IodoAcet:25	3700.74206
215	2	TMT16Tag:1,TMT16Tag:23	3065.64167
216	2	TMT16Tag:1,Acetyl:3	2121.24814
217	3	TMT16Tag:1,Acetyl:14,TMT16Tag:29	3787.01166
218	2	TMT16Tag:1,TMT16Tag:18	2696.53973
219	2	TMT16Tag:1,Acetyl:7	1917.98685
220	2	TMT16Tag:1,TMT16Tag:28	3486.93704
221	3	TMT16Tag:1,IodoAcet:11,IodoAcet:13	3088.57976
222	3	TMT16Tag:1,Acetyl:9,TMT16Tag:15	2317.27739
223	3	TMT16Tag:1,Acetyl:5,TMT16Tag:19	2858.5674
224	2	TMT16Tag:1,TMT16Tag:21	2982.74741
225	5	TMT16Tag:1,Carbamyl:18,Acetyl:21,Acetyl:22,TMT16Tag:23	3117.55577
226	2	TMT16Tag:1,TMT16Tag:21	3143.66347
227	1	TMT16Tag:1	2438.29765
228	3	TMT16Tag:1,Acetyl:3,Acetyl:10	3090.63027
229	5	TMT16Tag:1,IodoAcet:8,IodoAcet:12,Acetyl:13,TMT16Tag:24	3417.75164
230	3	TMT16Tag:1,IodoAcet:3,Acetyl:6	2185.11212
231	3	TMT16Tag:1,IodoAcet:3,Acetyl:11	2374.13358
232	3	TMT16Tag:1,Acetyl:14,TMT16Tag:21	2998.54534
233	2	TMT16Tag:1,Plus1Oxy:8	3077.49886
234	1	TMT16Tag:1	2391.28703
235	3	TMT16Tag:1,Acetyl:6,TMT16Tag:21	2870.5674
236	3	TMT16Tag:1,Acetyl:15,TMT16Tag:16	2478.36482
237	2	TMT16Tag:1,Acetyl:10	2536.347
238	2	TMT16Tag:1,Acetyl:10	2161.14513
239	2	TMT16Tag:1,Acetyl:4	2137.09349
240	2	TMT16Tag:1,IodoAcet:14	2285.07065
241	4	TMT16Tag:1,Acetyl:4,IodoAcet:8,TMT16Tag:16	2629.37784
242	3	Plus1Oxy:1,TMT16Tag:1,Acetyl:13	2635.36983
243	4	TMT16Tag:1,Acetyl:12,IodoAcet:19,TMT16Tag:22	3170.67774
244	2	TMT16Tag:1,Plus1Oxy:12	2265.27397
245	4	TMT16Tag:1,IodoAcet:3,Acetyl:6,IodoAcet:13	3123.37208
246	1	TMT16Tag:1	2448.25435
247	3	TMT16Tag:1,Acetyl:3,TMT16Tag:22	3101.67806
248	4	TMT16Tag:1,Acetyl:12,Plus1Oxy:13,TMT16Tag:23	3357.82123
249	3	TMT16Tag:1,Acetyl:8,TMT16Tag:18	2740.51967
250	2	TMT16Tag:1,TMT16Tag:26	3434.88328
251	3	TMT16Tag:1,Acetyl:6,TMT16Tag:14	2395.22641
252	2	TMT16Tag:1,Acetyl:11	2278.1401
253	3	TMT16Tag:1,IodoAcet:11,Acetyl:16	2338.12169
254	2	Acetyl:1,TMT16Tag:1	2213.14005
255	3	TMT16Tag:1,Acetyl:8,IodoAcet:9	2846.4821
256	3	TMT16Tag:1,IodoAcet:14,Acetyl:18	2666.43851
257	1	TMT16Tag:1	2574.35141
258	1	TMT16Tag:1	2805.47733
259	3	TMT16Tag:1,Acetyl:12,Plus1Oxy:14	2682.33953
260	2	TMT16Tag:1,Acetyl:5	2235.10914
261	1	TMT16Tag:1	2670.45654
262	5	TMT16Tag:1,IodoAcet:5,Acetyl:14,IodoAcet:15,TMT16Tag:21	3180.62321
263	3	TMT16Tag:1,IodoAcet:6,Acetyl:14	2241.13833
264	2	TMT16Tag:1,Plus1Oxy:9	2786.40212
265	3	TMT16Tag:1,IodoAcet:16,TMT16Tag:25	3101.55049
266	5	TMT16Tag:1,Acetyl:5,Deamide:10,IodoAcet:14,TMT16Tag:17	2689.45061
267	2	TMT16Tag:1,Acetyl:11	2424.26425
268	1	TMT16Tag:1	2474.2725
269	2	TMT16Tag:1,TMT16Tag:17	2639.47199
270	3	TMT16Tag:1,Plus1Oxy:7,Acetyl:8	2265.19334
271	3	TMT16Tag:1,Acetyl:7,Plus1Oxy:18	2525.27554
272	2	TMT16Tag:1,TMT16Tag:20	3062.68712
273	2	TMT16Tag:1,TMT16Tag:27	3496.99416
274	3	TMT16Tag:1,IodoAcet:5,TMT16Tag:28	3632.04079
275	2	TMT16Tag:1,Acetyl:18	2919.38059
276	2	TMT16Tag:1,Acetyl:16	2334.08901
277	3	TMT16Tag:1,Acetyl:10,Deamide:13	2177.09243
278	3	Plus1Oxy:1,TMT16Tag:1,Acetyl:22	2888.4702
279	1	TMT16Tag:1	2712.40826
280	1	TMT16Tag:1	2020.17531
281	2	TMT16Tag:1,IodoAcet:8	2718.41817
282	3	TMT16Tag:1,IodoAcet:14,TMT16Tag:22	2870.52449
283	3	TMT16Tag:1,Acetyl:8,IodoAcet:13	2155.1532
284	2	TMT16Tag:1,IodoAcet:6	2450.27134
285	2	TMT16Tag:1,Acetyl:22	2800.36143
286	2	TMT16Tag:1,Plus1Oxy:20	2754.37055
287	1	TMT16Tag:1	2941.55222
288	2	TMT16Tag:1,TMT16Tag:21	2936.52632
289	3	TMT16Tag:1,TMT16Tag:1,Acetyl:8	2227.28208
290	5	TMT16Tag:1,Acetyl:9,IodoAcet:13,IodoAcet:18,TMT16Tag:20	3009.50852
291	2	Acetyl:1,TMT16Tag:1	2711.21583
292	2	TMT16Tag:1,Acetyl:12	2486.25474
293	1	TMT16Tag:1	2990.44101
294	4	TMT16Tag:1,Acetyl:14,Acetyl:18,TMT16Tag:21	3001.50843
295	3	TMT16Tag:1,Acetyl:16,TMT16Tag:17	2296.22675
296	1	TMT16Tag:1	2404.33979
297	2	TMT16Tag:1,Acetyl:19	2968.5425
298	2	TMT16Tag:1,TMT16Tag:15	2126.34356
299	1	TMT16Tag:1	2876.53154
300	2	IodoAcet:1,TMT16Tag:1	2588.28057
301	1	TMT16Tag:1	2747.38249
302	1	TMT16Tag:1	2513.32381
303	1	TMT16Tag:1	2159.18112
304	3	TMT16Tag:1,Acetyl:17,TMT16Tag:20	2803.5252
305	2	TMT16Tag:1,Acetyl:9	2962.48903
306	4	TMT16Tag:1,IodoAcet:2,Plus1Oxy:12,Acetyl:23	2911.37907
307	3	TMT16Tag:1,IodoAcet:6,TMT16Tag:18	2614.53763
308	4	TMT16Tag:1,IodoAcet:5,Acetyl:12,TMT16Tag:22	3356.74582
309	1	TMT16Tag:1	1764.13094
310	1	TMT16Tag:1	2148.1975
311	2	TMT16Tag:1,Acetyl:13	2386.33913
312	3	TMT16Tag:1,Acetyl:11,TMT16Tag:28	3488.89703
313	3	TMT16Tag:1,Acetyl:19,TMT16Tag:22	2868.51134
314	1	TMT16Tag:1	2175.20119
315	2	TMT16Tag:1,TMT16Tag:20	2642.4465
316	2	TMT16Tag:1,Acetyl:17	2212.07923
317	3	Plus1Oxy:1,TMT16Tag:1,Acetyl:16	2635.42147
318	3	TMT16Tag:1,Acetyl:12,TMT16Tag:24	3158.77363
319	2	TMT16Tag:1,Acetyl:6	2351.27686
320	3	TMT16Tag:1,Acetyl:3,Plus1Oxy:7	3081.46009
321	2	TMT16Tag:1,Acetyl:16	2546.38503
322	3	TMT16Tag:1,Acetyl:5,IodoAcet:7	3320.72992
323	1	TMT16Tag:1	2350.30676
324	4	TMT16Tag:1,IodoAcet:19,Acetyl:23,TMT16Tag:24	3368.81859
325	2	TMT16Tag:1,Plus1Oxy:19	2896.64915
326	2	TMT16Tag:1,Acetyl:2	2773.33008
327	2	TMT16Tag:1,TMT16Tag:1	2972.7406
328	3	TMT16Tag:1,IodoAcet:16,TMT16Tag:17	2543.31859
329	4	TMT16Tag:1,Acetyl:10,IodoAcet:13,TMT16Tag:26	3555.76873
330	2	TMT16Tag:1,TMT16Tag:1	2787.60439
331	5	TMT16Tag:1,Plus1Oxy:5,Acetyl:11,IodoAcet:20,TMT16Tag:21	2989.59013
332	1	TMT16Tag:1	2392.39143
333	2	TMT16Tag:1,Acetyl:9	2008.10254
334	4	TMT16Tag:1,IodoAcet:21,Acetyl:25,TMT16Tag:27	3868.94774
335	3	TMT16Tag:1,Acetyl:17,TMT16Tag:19	2823.56801
336	1	TMT16Tag:1	3284.80518
337	2	TMT16Tag:1,IodoAcet:3	3038.64811
338	2	TMT16Tag:1,Acetyl:15	2049.11065
339	1	TMT16Tag:1	2391.2758
340	1	TMT16Tag:1	2510.38568
341	3	TMT16Tag:1,Plus1Oxy:8,Acetyl:12	2502.24966
342	3	TMT16Tag:1,Acetyl:17,TMT16Tag:23	2998.68348
343	3	TMT16Tag:1,Plus1Oxy:2,Acetyl:19	2487.2235
344	4	TMT16Tag:1,TMT16Tag:8,Acetyl:12,TMT16Tag:17	2807.65774
345	1	TMT16Tag:1	2534.40278
346	3	TMT16Tag:1,Plus1Oxy:3,IodoAcet:7	2338.23218
347	3	TMT16Tag:1,IodoAcet:10,Acetyl:22	2995.4743
348	3	TMT16Tag:1,IodoAcet:17,TMT16Tag:22	2923.5497
349	3	TMT16Tag:1,Acetyl:7,TMT16Tag:21	2877.64598
350	5	TMT16Tag:1,Acetyl:6,IodoAcet:9,IodoAcet:17,TMT16Tag:22	3185.61337
351	1	TMT16Tag:1	2445.22483
352	2	TMT16Tag:1,Acetyl:13	2204.13971
353	1	TMT16Tag:1	2287.31246
354	1	TMT16Tag:1	2129.17056
355	2	TMT16Tag:1,Acetyl:18	2865.49444
356	1	TMT16Tag:1	2664.50751
357	4	TMT16Tag:1,Plus1Oxy:14,Acetyl:15,TMT16Tag:24	3528.72278
358	2	TMT16Tag:1,Acetyl:19	2671.47158
359	2	TMT16Tag:1,Acetyl:3	2690.50388
360	3	TMT16Tag:1,IodoAcet:17,TMT16Tag:23	3029.57764
361	3	TMT16Tag:1,Acetyl:21,TMT16Tag:22	3102.75731
362	2	TMT16Tag:1,TMT16Tag:23	3106.7886
363	4	TMT16Tag:1,IodoAcet:4,IodoAcet:18,TMT16Tag:24	3050.68264
364	3	TMT16Tag:1,IodoAcet:8,Acetyl:14	2509.27073
365	2	TMT16Tag:1,TMT16Tag:15	2330.34943
366	3	TMT16Tag:1,IodoAcet:11,Acetyl:12	2794.49709
367	3	TMT16Tag:1,Acetyl:16,TMT16Tag:20	2752.59831
368	2	TMT16Tag:1,TMT16Tag:15	2414.3454
369	2	TMT16Tag:1,Acetyl:11	2709.55413
370	2	TMT16Tag:1,TMT16Tag:26	3440.88395
371	3	TMT16Tag:1,Acetyl:4,TMT16Tag:20	2802.65034
372	2	TMT16Tag:1,TMT16Tag:20	3101.6358
373	2	TMT16Tag:1,Acetyl:3	2674.3621
374	2	TMT16Tag:1,Acetyl:4	2829.51372
375	2	TMT16Tag:1,Carbamyl:4	2818.47258
376	1	TMT16Tag:1	2760.43072
377	3	TMT16Tag:1,Plus1Oxy:12,Acetyl:15	2446.28498
378	3	TMT16Tag:1,Acetyl:18,TMT16Tag:19	2792.44768
379	2	TMT16Tag:1,IodoAcet:4	2422.29622
380	3	TMT16Tag:1,Acetyl:21,TMT16Tag:23	3274.76212
381	2	TMT16Tag:1,TMT16Tag:16	3143.73624
382	1	TMT16Tag:1	2437.3024
383	2	TMT16Tag:1,Acetyl:5	2982.30749
384	1	TMT16Tag:1	1832.93409
385	1	TMT16Tag:1	2850.45186
386	2	TMT16Tag:1,Acetyl:7	2859.56067
387	2	TMT16Tag:1,Acetyl:7	2254.19511
388	2	TMT16Tag:1,TMT16Tag:20	2709.52962
389	3	TMT16Tag:1,IodoAcet:3,Acetyl:6	1945.98514
390	2	TMT16Tag:1,TMT16Tag:23	2911.56093
391	2	TMT16Tag:1,Acetyl:5	2604.25283
392	2	TMT16Tag:1,TMT16Tag:14	2388.30863
393	2	TMT16Tag:1,Acetyl:16	2179.10221
394	1	TMT16Tag:1	1978.13239
395	3	Plus1Oxy:1,TMT16Tag:1,Acetyl:9	2440.20701
396	4	TMT16Tag:1,Acetyl:2,IodoAcet:11,TMT16Tag:24	3345.83496
397	1	TMT16Tag:1	1653.98501
398	1	TMT16Tag:1	2338.11897
399	3	TMT16Tag:1,IodoAcet:3,TMT16Tag:24	3233.70593
400	2	TMT16Tag:1,Acetyl:9	1813.94941
401	3	TMT16Tag:1,Plus1Oxy:2,TMT16Tag:24	3547.78629
402	3	TMT16Tag:1,TMT16Tag:8,TMT16Tag:24	3756.04171
403	1	TMT16Tag:1	2528.31811
404	2	TMT16Tag:1,Acetyl:13	2298.22919
405	4	TMT16Tag:1,IodoAcet:5,Acetyl:13,TMT16Tag:24	3236.79746
406	2	TMT16Tag:1,TMT16Tag:23	3360.59921
407	2	TMT16Tag:1,Acetyl:13	2416.36495
408	1	TMT16Tag:1	2821.62499
409	3	TMT16Tag:1,Acetyl:18,TMT16Tag:19	2818.49972
410	2	TMT16Tag:1,TMT16Tag:24	3214.73247
411	3	TMT16Tag:1,IodoAcet:2,Acetyl:10	2110.99134
412	3	TMT16Tag:1,Acetyl:16,TMT16Tag:22	3168.65872
413	3	TMT16Tag:1,Acetyl:17,TMT16Tag:21	2886.5987
414	4	TMT16Tag:1,Plus1Oxy:5,Acetyl:14,TMT16Tag:21	3014.54025
