Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
525	3	Phosph:13,Phosph:16,Phosph:17	3287.44149
526	1	Phosph:8	1420.73263
527	1	Phosph:4	1215.68523
528	2	Phosph:5,Phosph:8	1192.50424
529	3	Phosph:7,Phosph:8,Phosph:10	1592.60375
530	1	Phosph:3	1695.88073
531	1	Phosph:4	1307.69618
532	1	Phosph:3	1151.59508
533	1	Phosph:10	1441.73296
534	1	Phosph:1	1853.944
535	1	Phosph:14	1889.83419
536	3	Phosph:6,Phosph:10,Phosph:11	1625.54861
537	1	Phosph:8	1200.53869
538	4	MinusH2O:1,Phosph:2,Phosph:10,Phosph:14	1533.40987
539	1	Phosph:9	2397.13111
540	1	Phosph:3	2397.13111
541	2	Phosph:3,Phosph:8	2477.09745
542	1	Phosph:8	2269.03616
543	2	Phosph:4,Phosph:9	1900.79681
544	2	Phosph:2,Phosph:3	1548.73132
545	1	Phosph:11	2086.88302
546	1	Phosph:10	1746.81886
547	3	Phosph:1,Phosph:5,Phosph:8	1637.67552
548	1	Phosph:8	965.40796
549	1	Phosph:9	1589.68613
550	1	IodoAcet:3	1421.68198
551	3	NH3_Loss:1,Phosph:3,Phosph:8	2293.10471
552	1	MinusH2O:1	2492.23684
553	1	Phosph:2	2426.06061
554	1	Phosph:6	2477.1362
555	1	Phosph:10	1428.62856
556	1	Phosph:9	1669.79365
557	1	Phosph:1	1797.85089
558	3	Phosph:5,Phosph:14,IodoAcet:17	1841.83987
559	2	Phosph:5,Phosph:11	1958.7733
560	2	MinusH2O:1,IodoAcet:3	1523.70377
561	9	IodoAcet:3,IodoAcet:4,IodoAcet:7,Phosph:8,IodoAcet:12,IodoAcet:16,Phosph:18,IodoAcet:19,Phosph:20	2689.76253
562	3	Phosph:4,Phosph:8,Phosph:11	1732.58235
563	3	IodoAcet:3,Phosph:4,Phosph:5	2304.92348
564	2	Phosph:9,Phosph:10	1430.51558
565	1	Phosph:2	2072.00508
566	1	Phosph:15	2325.15894
567	0		945.50317
568	1	Phosph:14	2649.17068
569	2	NH3_Loss:1,Phosph:11	2605.04521
570	1	Phosph:6	2649.17068
571	0		1656.84303
572	1	Phosph:18	2274.02382
573	1	Phosph:13	1880.80533
574	2	Phosph:3,Phosph:15	2206.02825
575	1	Phosph:7	1791.84032
576	1	Phosph:11	1791.84032
577	0		2347.22833
578	3	Phosph:2,Phosph:14,Phosph:16	2225.82071
579	1	Phosph:3	1712.81741
580	1	Phosph:7	1744.82567
581	1	Phosph:12	1827.92432
582	1	Phosph:3	1176.5189
583	1	Phosph:7	1069.47393
584	4	IodoAcet:1,NH3_Loss:1,Phosph:3,IodoAcet:9	1850.56074
585	2	MinusH2O:1,Phosph:16	1702.77872
586	1	Phosph:6	2298.13681
587	2	Phosph:1,Phosph:7	1092.42532
588	1	Phosph:2	1443.75984
589	1	Phosph:14	1938.80295
590	1	Phosph:4	1568.69836
591	0		2025.03122
592	2	Phosph:5,Phosph:6	1532.65643
593	1	Phosph:3	1644.6304
594	1	Phosph:4	3082.78228
595	0		1949.96665
596	2	Phosph:9,Phosph:11	1315.58254
597	5	Phosph:1,Phosph:2,IodoAcet:4,IodoAcet:9,Phosph:12	1914.57154
598	1	Phosph:16	2997.64149
599	1	Phosph:3	1361.67036
600	1	Phosph:9	2369.04067
601	0		994.49708
602	1	Phosph:10	2318.99364
603	1	Phosph:2	1772.88952
604	3	Phosph:1,Phosph:7,Phosph:9	1759.64673
605	0		2641.69127
606	1	Phosph:7	1498.75442
607	1	Phosph:10	1502.69903
608	2	MinusH2O:1,Phosph:9	1315.51801
609	3	Phosph:4,Phosph:5,Phosph:13	2545.06511
610	0		1322.71532
611	2	Phosph:5,Phosph:6	1783.78659
612	2	Acetyl:1,Phosph:1	1578.59825
613	0		1314.60913
614	3	IodoAcet:3,Phosph:11,Phosph:16	2091.85843
615	2	IodoAcet:1,Phosph:6	1768.75897
616	1	Phosph:11	1451.69082
617	1	Phosph:4	1251.60123
618	0		2584.31469
619	3	Phosph:1,Phosph:4,Phosph:14	2417.94294
620	1	Phosph:1	1242.60089
621	2	Phosph:2,Phosph:7	1310.48323
622	1	Phosph:10	2076.79086
623	2	MinusH2O:1,Phosph:9	1287.5206
624	0		1904.0254
625	3	NH3_Loss:1,Phosph:13,Phosph:22	4646.38132
626	2	IodoAcet:1,Phosph:9	2372.02509
627	2	NH3_Loss:1,Phosph:11	1397.59376
628	0		1695.94061
629	2	Phosph:3,Phosph:8	1495.68095
630	1	Phosph:3	1301.61285
631	1	Phosph:2	1145.51175
632	1	Phosph:3	1363.62447
633	1	Phosph:8	1479.6071
634	3	Phosph:3,Phosph:19,Phosph:21	2409.96185
635	2	Phosph:1,Phosph:9	1678.66939
636	2	Phosph:10,Phosph:12	1840.82197
637	2	Phosph:5,Phosph:11	1678.61641
638	3	Phosph:6,Phosph:8,Phosph:10	1940.81585
639	3	MinusH2O:1,IodoAcet:22,Phosph:24	3016.28952
640	3	Phosph:3,Phosph:5,Phosph:8	1458.403
641	3	Phosph:2,Phosph:9,Phosph:14	1873.76645
642	0		1591.78546
643	2	Phosph:4,IodoAcet:8	1616.58135
644	2	Phosph:6,Phosph:10	1760.82224
645	1	Phosph:11	1690.72391
646	1	IodoAcet:14	2019.89955
647	1	Phosph:3	1652.69433
648	2	Phosph:1,Phosph:9	1102.44606
649	1	NH3_Loss:1	1550.7688
650	3	Phosph:1,Phosph:15,Phosph:17	2231.84251
651	0		1466.68883
652	3	Phosph:2,Phosph:19,Phosph:21	2579.98586
653	1	Phosph:12	2069.95707
654	1	Phosph:9	2516.03794
655	0		2336.17865
656	1	Phosph:12	1815.84032
657	3	MinusH2O:1,Phosph:2,Phosph:11	1898.77396
658	1	Phosph:18	2398.97088
659	3	Phosph:3,Phosph:6,Phosph:15	2868.23971
660	3	Phosph:1,Phosph:2,Phosph:26	3629.52582
661	1	Phosph:9	1641.63074
662	1	Phosph:11	1936.86793
663	3	IodoAcet:15,IodoAcet:18,IodoAcet:21	2508.18099
664	1	Phosph:10	1836.81819
665	1	Phosph:12	2205.05063
666	1	Phosph:11	1647.75448
667	1	MinusH2O:1	1349.5995
668	1	Phosph:6	1267.5373
669	0		1602.82659
670	4	Phosph:1,IodoAcet:7,Phosph:12,Phosph:14	2041.65664
671	1	MinusH2O:1	2340.44754
672	0		1413.63847
673	1	Phosph:11	1622.81405
674	1	IodoAcet:11	1448.75191
675	3	Phosph:2,Phosph:12,Phosph:18	2320.96448
676	1	Phosph:14	2205.02012
677	0		1546.76603
678	1	Phosph:13	1998.82407
679	1	Phosph:3	2266.10657
680	0		860.41269
681	2	Phosph:10,Phosph:11	1687.75825
682	1	Phosph:6	1576.60419
683	2	Phosph:6,Phosph:10	3016.27725
684	1	Phosph:10	1779.73856
685	4	NH3_Loss:1,Phosph:2,Phosph:7,Phosph:15	3792.73065
686	1	Phosph:11	1341.57005
687	0		1825.84414
688	0		1175.55704
689	4	NH3_Loss:1,Phosph:3,Phosph:16,Phosph:17	2251.62142
690	1	Phosph:3	1693.69842
691	1	Phosph:1	1728.76202
692	1	Phosph:5	1114.4444
